Symbol,Quantity,Opening Date,Opening Price $,Opening Net Amount $,Type,Closing Date,Closing Price $,Closing Net Amount $,Realized Gain $,Term,
SPY May 15 '20 $260 Put,9,04/21/2020,7.69,6925.65,S,04/30/2020,1.18,1057.31,-5868.34,Short,
SPY May 15 '20 $260 Put,6,04/21/2020,7.69,4617.10,S,04/30/2020,1.18,704.87,-3912.22,Short,
SPY May 15 '20 $260 Put,10,04/24/2020,3.31,3315.16,S,04/30/2020,1.18,1174.79,-2140.37,Short,
SPY May 15 '20 $260 Put,5,04/22/2020,5.04,2522.58,S,04/30/2020,1.18,587.39,-1935.19,Short,
SPY May 15 '20 $260 Put,5,04/27/2020,2.15,1077.58,S,04/30/2020,1.18,587.39,-490.19,Short,
SPY May 15 '20 $260 Put,10,04/27/2020,1.85,1855.16,S,04/30/2020,1.22,1214.79,-640.37,Short,
SPY May 15 '20 $260 Put,5,04/27/2020,2.15,1077.58,S,04/30/2020,1.22,607.39,-470.19,Short,
SPY May 15 '20 $260 Put,10,04/27/2020,1.67,1675.16,S,04/30/2020,1.22,1214.79,-460.37,Short,
SPY May 15 '20 $260 Put,10,04/29/2020,1.07,1075.16,S,04/30/2020,1.22,1214.79,139.63,Short,
SPY May 15 '20 $260 Put,5,04/30/2020,1.46,732.58,S,05/01/2020,2.02,1007.39,274.80,Short,
SPY May 15 '20 $260 Put,24,04/30/2020,1.27,3060.39,S,05/01/2020,2.02,4835.45,1775.06,Short,
SPY May 15 '20 $260 Put,11,04/30/2020,1.27,1402.68,S,05/01/2020,2.02,2216.25,813.57,Short,
SPY May 15 '20 $260 Put,40,05/01/2020,2.11,8460.66,S,05/01/2020,2.20,8779.07,318.41,Short,
SPY May 15 '20 $260 Put,50,05/06/2020,0.66,3325.82,S,05/06/2020,0.68,3374.00,48.18,Short,
SPY May 15 '20 $260 Put,5,05/01/2020,2.51,1257.58,S,05/06/2020,0.61,302.40,-955.18,Short,
SPY May 15 '20 $260 Put,11,05/01/2020,2.51,2766.68,S,05/06/2020,0.61,665.28,-2101.40,Short,
SPY May 15 '20 $260 Put,14,05/01/2020,2.51,3521.23,S,05/06/2020,0.61,846.72,-2674.51,Short,
SPY May 15 '20 $260 Put,15,05/05/2020,0.64,967.75,S,05/06/2020,0.61,907.20,-60.54,Short,
SPY May 15 '20 $260 Put,25,05/05/2020,0.64,1612.91,S,05/06/2020,0.61,1512.01,-100.90,Short,
SPY May 15 '20 $260 Put,40,05/05/2020,0.85,3420.66,S,05/06/2020,0.61,2419.21,-1001.45,Short,
SPY May 15 '20 $260 Put,5,05/04/2020,1.33,667.58,S,05/06/2020,0.61,302.40,-365.18,Short,
SPY May 15 '20 $260 Put,5,05/04/2020,1.33,667.58,S,05/06/2020,0.61,302.40,-365.18,Short,
SPY May 15 '20 $260 Put,6,05/04/2020,1.97,1185.10,S,05/06/2020,0.61,362.88,-822.22,Short,
SPY May 15 '20 $260 Put,4,05/04/2020,1.97,790.07,S,05/06/2020,0.61,241.92,-548.14,Short,
SPY May 15 '20 $260 Put,10,05/04/2020,1.71,1715.16,S,05/06/2020,0.61,604.80,-1110.36,Short,
SPY May 15 '20 $260 Put,50,05/06/2020,0.66,3325.82,S,05/13/2020,0.22,1074.06,-2251.76,Short,
SPY May 15 '20 $260 Put,50,05/06/2020,0.75,3775.82,S,05/13/2020,0.22,1074.06,-2701.76,Short,
SPY May 15 '20 $260 Put,50,05/07/2020,0.37,1875.82,S,05/13/2020,0.22,1074.06,-801.76,Short,
SPY May 15 '20 $277 Put,100,05/15/2020,0.11,1151.64,OX,05/16/2020,0.00,0.00,-1151.64,Short,
SPY May 15 '20 $280 Put,30,05/13/2020,1.14,3435.49,S,05/13/2020,3.25,9734.23,6298.74,Short,
SPY May 15 '20 $280 Put,20,05/14/2020,1.24,2490.33,S,05/14/2020,1.28,2549.58,59.25,Short,
SPY May 15 '20 $280 Put,5,05/14/2020,1.58,792.58,S,05/14/2020,1.66,827.39,34.81,Short,
SPY May 15 '20 $280 Put,10,05/14/2020,1.58,1585.16,S,05/14/2020,1.68,1674.78,89.61,Short,
SPY May 15 '20 $280 Put,50,05/15/2020,0.10,525.82,OX,05/16/2020,0.00,0.00,-525.82,Short,
SPY May 18 '20 $270 Put,50,05/13/2020,1.04,5225.82,S,05/13/2020,1.14,5673.95,448.13,Short,
SPY May 18 '20 $288 Put,50,05/18/2020,0.08,425.82,OX,05/19/2020,0.00,0.00,-425.82,Short,
SPY May 18 '20 $288 Put,50,05/18/2020,0.08,425.82,OX,05/19/2020,0.00,0.00,-425.82,Short,
SPY May 18 '20 $291 Put,40,05/18/2020,0.35,1420.66,OX,05/19/2020,0.00,0.00,-1420.66,Short,
SPY May 18 '20 $291 Put,20,05/18/2020,0.22,450.33,OX,05/19/2020,0.00,0.00,-450.33,Short,
SPY May 20 '20 $294 Put,43,05/20/2020,0.18,796.21,S,05/20/2020,0.14,579.70,-216.51,Short,
SPY May 20 '20 $294 Put,7,05/20/2020,0.18,129.61,S,05/20/2020,0.14,94.37,-35.25,Short,
SPY May 20 '20 $294 Put,50,05/20/2020,0.18,925.82,OX,05/21/2020,0.00,0.00,-925.82,Short,
SPY May 20 '20 $294 Put,50,05/20/2020,0.11,575.82,OX,05/21/2020,0.00,0.00,-575.82,Short,
SPY May 22 '20 $298 Call,20,05/21/2020,0.73,1470.33,S,05/21/2020,0.70,1389.60,-80.73,Short,
SPY May 22 '20 $298 Call,100,05/22/2020,0.10,1051.64,OX,05/23/2020,0.00,0.00,-1051.64,Short,
SPY May 22 '20 $288 Put,30,05/19/2020,0.71,2145.49,S,05/19/2020,1.46,4364.35,2218.86,Short,
SPY May 22 '20 $290 Put,25,05/21/2020,0.46,1162.91,S,05/21/2020,0.53,1312.01,149.10,Short,
SPY May 22 '20 $290 Put,5,05/21/2020,0.46,232.58,S,05/21/2020,0.53,262.40,29.82,Short,
SPY May 22 '20 $290 Put,20,05/21/2020,0.27,550.33,S,05/21/2020,0.75,1489.60,939.27,Short,
SPY May 22 '20 $290 Put,20,05/21/2020,0.23,470.33,S,05/21/2020,0.75,1489.60,1019.27,Short,
SPY May 22 '20 $290 Put,30,05/20/2020,0.65,1965.49,S,05/21/2020,0.75,2234.40,268.91,Short,
SPY May 22 '20 $290 Put,4,05/21/2020,0.45,182.07,S,05/22/2020,0.28,109.92,-72.14,Short,
SPY May 22 '20 $290 Put,1,05/21/2020,0.45,45.52,S,05/22/2020,0.28,27.48,-18.04,Short,
SPY May 22 '20 $290 Put,9,05/21/2020,0.45,409.65,S,05/22/2020,0.29,256.33,-153.32,Short,
SPY May 22 '20 $290 Put,16,05/21/2020,0.46,744.26,S,05/22/2020,0.29,455.70,-288.57,Short,
SPY May 22 '20 $290 Put,90,05/22/2020,0.05,496.48,OX,05/23/2020,0.00,0.00,-496.48,Short,
SPY May 26 '20 $299.50 Put,50,05/26/2020,0.12,625.82,S,05/26/2020,0.10,474.07,-151.75,Short,
SPY May 29 '20 $305 Call,20,05/26/2020,0.45,910.33,S,05/27/2020,0.60,1189.61,279.28,Short,
SPY May 29 '20 $305 Call,20,05/27/2020,0.35,710.33,S,05/27/2020,0.38,749.62,39.29,Short,
SPY May 29 '20 $305 Call,70,05/29/2020,0.10,736.15,S,05/29/2020,0.15,1013.69,277.54,Short,
SPY May 29 '20 $305 Call,30,05/29/2020,0.10,315.49,S,05/29/2020,0.13,374.44,58.95,Short,
SPY May 29 '20 $300 Put,19,05/28/2020,0.47,902.81,S,05/29/2020,0.74,1396.12,493.31,Short,
SPY May 29 '20 $300 Put,8,05/28/2020,0.47,380.13,S,05/29/2020,0.75,595.84,215.71,Short,
SPY May 29 '20 $300 Put,3,05/28/2020,0.47,142.55,S,05/29/2020,0.75,223.44,80.89,Short,
SPY May 29 '20 $300 Put,30,05/29/2020,0.25,765.49,OX,05/30/2020,0.00,0.00,-765.49,Short,
SPY Jun 01 '20 $304 Put,50,06/01/2020,0.13,675.82,S,06/01/2020,0.12,574.07,-101.75,Short,
SPY Jun 05 '20 $308 Put,30,06/04/2020,0.81,2445.49,S,06/04/2020,0.45,1334.42,-1111.07,Short,
SPY Jun 05 '20 $308 Put,30,06/04/2020,0.55,1665.49,OX,06/06/2020,0.00,0.00,-1665.49,Short,
SPY Jun 10 '20 $310 Put,30,06/05/2020,0.53,1605.49,OX,06/11/2020,0.00,0.00,-1605.49,Short,
SPY Jun 24 '20 $305 Call,50,06/24/2020,0.66,3325.82,S,06/24/2020,0.90,4473.98,1148.16,Short,
SPY Jun 24 '20 $303 Put,10,06/24/2020,0.47,475.16,S,06/24/2020,0.92,914.80,439.63,Short,
SPY Jun 24 '20 $303 Put,90,06/24/2020,0.47,4276.48,S,06/24/2020,0.93,8323.16,4046.68,Short,
SPY Jun 24 '20 $303 Put,16,06/24/2020,1.30,2088.26,S,06/24/2020,1.80,2871.64,783.38,Short,
SPY Jun 24 '20 $303 Put,24,06/24/2020,1.29,3108.39,S,06/24/2020,1.80,4307.46,1199.07,Short,
SPY Jun 24 '20 $303 Put,4,06/24/2020,1.30,522.07,S,06/24/2020,1.80,717.91,195.84,Short,
SPY Jun 24 '20 $303 Put,6,06/24/2020,1.29,777.10,S,06/24/2020,1.80,1076.87,299.77,Short,
SPY Jun 24 '20 $303 Put,50,06/24/2020,0.23,1175.82,OX,06/25/2020,0.00,0.00,-1175.82,Short,
SPY Jun 24 '20 $305 Put,15,06/24/2020,1.11,1672.75,S,06/24/2020,1.30,1942.18,269.43,Short,
SPY Jun 24 '20 $305 Put,1,06/24/2020,1.11,111.52,S,06/24/2020,1.30,129.48,17.96,Short,
SPY Jun 24 '20 $305 Put,11,06/24/2020,1.11,1226.68,S,06/24/2020,1.30,1424.27,197.59,Short,
SPY Jun 24 '20 $305 Put,19,06/24/2020,1.11,2118.81,S,06/24/2020,1.30,2460.10,341.28,Short,
SPY Jun 24 '20 $305 Put,53,06/24/2020,1.11,5910.37,S,06/24/2020,1.30,6862.37,952.00,Short,
SPY Jun 24 '20 $305 Put,1,06/24/2020,1.10,110.52,S,06/24/2020,1.30,129.48,18.96,Short,
SPY Jun 24 '20 $305 Put,10,06/24/2020,0.53,535.16,S,06/24/2020,0.46,454.81,-80.36,Short,
SPY Jun 24 '20 $305 Put,90,06/24/2020,0.53,4816.48,S,06/24/2020,0.46,4093.25,-723.22,Short,
SPY Jun 24 '20 $305 Put,50,06/24/2020,1.41,7075.82,S,06/24/2020,1.80,8973.88,1898.06,Short,
SPY Jun 24 '20 $305 Put,100,06/23/2020,0.21,2151.64,S,06/24/2020,0.49,4848.05,2696.41,Short,
SPY Jun 24 '20 $305 Put,70,06/24/2020,0.79,5566.15,S,06/24/2020,0.88,6123.58,557.43,Short,
SPY Jun 24 '20 $305 Put,30,06/24/2020,0.79,2385.49,S,06/24/2020,0.88,2624.39,238.90,Short,
SPY Jun 24 '20 $305 Put,100,06/24/2020,0.43,4351.64,S,06/24/2020,0.63,6248.02,1896.38,Short,
SPY Jun 24 '20 $305 Put,100,06/24/2020,0.63,6351.64,S,06/24/2020,0.77,7647.99,1296.35,Short,
SPY Jun 26 '20 $302 Call,20,06/26/2020,0.18,370.33,S,06/26/2020,0.28,549.62,179.29,Short,
SPY Jun 26 '20 $300 Put,6,06/24/2020,1.64,987.10,S,06/25/2020,1.36,812.87,-174.23,Short,
SPY Jun 26 '20 $300 Put,11,06/24/2020,1.64,1809.68,S,06/25/2020,1.36,1490.26,-319.42,Short,
SPY Jun 26 '20 $300 Put,1,06/24/2020,1.64,164.52,S,06/25/2020,1.36,135.48,-29.04,Short,
SPY Jun 26 '20 $300 Put,11,06/24/2020,1.65,1820.68,S,06/25/2020,1.36,1490.26,-330.42,Short,
SPY Jun 26 '20 $300 Put,1,06/24/2020,1.65,165.52,S,06/25/2020,1.37,136.48,-29.04,Short,
SPY Jun 26 '20 $300 Put,30,06/25/2020,1.36,4095.49,S,06/25/2020,1.03,3074.38,-1021.11,Short,
SPY Jun 26 '20 $300 Put,25,06/26/2020,0.39,987.91,S,06/26/2020,0.80,1987.00,999.09,Short,
SPY Jun 26 '20 $300 Put,10,06/25/2020,0.59,595.16,S,06/26/2020,0.49,484.81,-110.36,Short,
SPY Jun 26 '20 $300 Put,40,06/25/2020,1.00,4020.66,S,06/26/2020,0.49,1939.22,-2081.44,Short,
SPY Jun 26 '20 $300 Put,30,06/26/2020,0.19,585.49,S,06/26/2020,0.49,1454.42,868.92,Short,
SPY Jun 26 '20 $300 Put,80,06/26/2020,0.64,5161.31,S,06/26/2020,0.87,6918.37,1757.06,Short,
SPY Jun 26 '20 $300 Put,40,06/26/2020,0.48,1940.66,S,06/26/2020,0.87,3459.19,1518.53,Short,
SPY Jun 26 '20 $300 Put,25,06/26/2020,0.39,987.91,S,06/26/2020,0.81,2012.00,1024.09,Short,
SPY Jun 29 '20 $290 Put,20,06/03/2020,2.46,4930.33,S,06/04/2020,2.38,4749.53,-180.80,Short,
SPY Jun 29 '20 $290 Put,20,06/03/2020,2.00,4010.33,S,06/04/2020,2.38,4749.53,739.20,Short,
SPY Jun 29 '20 $290 Put,20,06/04/2020,1.82,3650.33,S,06/04/2020,2.38,4749.53,1099.20,Short,
SPY Jun 30 '20 $304 Put,100,06/30/2020,0.26,2651.64,OX,07/01/2020,0.00,0.00,-2651.64,Short,
SPY Jun 30 '20 $304 Put,100,06/30/2020,0.09,951.64,OX,07/01/2020,0.00,0.00,-951.64,Short,
SPY Jul 01 '20 $303 Put,60,06/30/2020,0.48,2910.98,OX,07/02/2020,0.00,0.00,-2910.98,Short,
SPY Jul 08 '20 $310 Put,60,07/07/2020,0.51,3090.98,OX,07/09/2020,0.00,0.00,-3090.98,Short,
SPY Jul 08 '20 $310 Put,100,07/08/2020,0.06,651.64,OX,07/09/2020,0.00,0.00,-651.64,Short,
SPY Jul 08 '20 $313 Put,30,07/06/2020,1.13,3405.49,S,07/07/2020,1.18,3524.37,118.88,Short,
SPY Jul 10 '20 $310 Put,2,07/08/2020,0.48,97.03,S,07/09/2020,1.32,262.96,165.92,Short,
SPY Jul 10 '20 $310 Put,19,07/08/2020,0.48,921.81,S,07/09/2020,1.32,2498.09,1576.28,Short,
SPY Jul 10 '20 $310 Put,4,07/08/2020,0.48,194.07,S,07/09/2020,1.32,525.91,331.85,Short,
SPY Jul 10 '20 $310 Put,3,07/08/2020,0.48,145.55,S,07/09/2020,1.60,478.43,332.88,Short,
SPY Jul 10 '20 $310 Put,22,07/08/2020,0.48,1067.36,S,07/09/2020,1.60,3508.52,2441.16,Short,
SPY Jul 10 '20 $310 Put,25,07/09/2020,0.97,2437.91,OX,07/11/2020,0.00,0.00,-2437.91,Short,
SPY Jul 10 '20 $310 Put,10,07/09/2020,0.69,695.16,OX,07/11/2020,0.00,0.00,-695.16,Short,
SPY Jul 10 '20 $310 Put,35,07/10/2020,0.14,508.07,OX,07/11/2020,0.00,0.00,-508.07,Short,
SPY Jul 15 '20 $322 Call,25,07/15/2020,0.41,1037.91,S,07/15/2020,0.50,1237.01,199.10,Short,
SPY Jul 15 '20 $322 Call,25,07/15/2020,0.41,1037.91,S,07/15/2020,0.41,1012.02,-25.89,Short,
SPY Jul 15 '20 $322 Call,25,07/15/2020,0.52,1312.91,S,07/15/2020,0.53,1312.01,-0.90,Short,
SPY Jul 15 '20 $322 Call,22,07/15/2020,0.55,1221.36,S,07/15/2020,0.58,1264.57,43.21,Short,
SPY Jul 15 '20 $322 Call,3,07/15/2020,0.55,166.55,S,07/15/2020,0.58,172.44,5.89,Short,
SPY Jul 15 '20 $324 Call,40,07/15/2020,0.60,2420.66,OX,07/16/2020,0.00,0.00,-2420.66,Short,
SPY Jul 15 '20 $324 Call,40,07/15/2020,0.32,1300.66,OX,07/16/2020,0.00,0.00,-1300.66,Short,
SPY Jul 15 '20 $324 Call,20,07/15/2020,0.18,370.33,OX,07/16/2020,0.00,0.00,-370.33,Short,
SPY Jul 15 '20 $320 Put,25,07/15/2020,1.49,3737.91,S,07/15/2020,0.95,2361.99,-1375.92,Short,
SPY Jul 15 '20 $320 Put,25,07/15/2020,0.86,2162.91,S,07/15/2020,0.99,2461.99,299.08,Short,
SPY Jul 15 '20 $320 Put,25,07/15/2020,1.14,2862.91,S,07/15/2020,0.86,2136.99,-725.92,Short,
SPY Jul 15 '20 $320 Put,25,07/15/2020,0.62,1562.91,S,07/15/2020,0.61,1512.01,-50.90,Short,
SPY Jul 15 '20 $320 Put,25,07/15/2020,0.89,2237.91,S,07/15/2020,1.08,2686.98,449.07,Short,
SPY Jul 15 '20 $320 Put,25,07/15/2020,0.62,1562.91,S,07/15/2020,1.45,3611.96,2049.05,Short,
SPY Jul 15 '20 $320 Put,15,07/15/2020,0.61,922.75,S,07/15/2020,1.01,1507.19,584.44,Short,
SPY Jul 15 '20 $320 Put,10,07/15/2020,0.61,615.16,S,07/15/2020,1.01,1004.79,389.63,Short,
SPY Jul 15 '20 $320 Put,25,07/15/2020,1.13,2837.91,S,07/15/2020,1.06,2636.98,-200.93,Short,
SPY Jul 15 '20 $320 Put,17,07/15/2020,0.41,705.78,OX,07/16/2020,0.00,0.00,-705.78,Short,
SPY Jul 15 '20 $320 Put,8,07/15/2020,0.42,340.13,OX,07/16/2020,0.00,0.00,-340.13,Short,
SPY Jul 17 '20 $323 Call,20,07/17/2020,0.21,430.33,S,07/17/2020,0.09,169.63,-260.70,Short,
SPY Jul 17 '20 $300 Put,50,07/14/2020,0.38,1925.82,S,07/14/2020,0.40,1974.04,48.22,Short,
SPY Jul 17 '20 $300 Put,100,07/14/2020,0.37,3751.64,OX,07/18/2020,0.00,0.00,-3751.64,Short,
SPY Jul 17 '20 $305 Put,50,07/14/2020,0.90,4525.82,S,07/14/2020,0.89,4423.98,-101.84,Short,
SPY Jul 17 '20 $305 Put,50,07/14/2020,1.11,5575.82,S,07/14/2020,0.76,3774.00,-1801.82,Short,
SPY Jul 17 '20 $305 Put,50,07/14/2020,1.08,5425.82,S,07/14/2020,1.28,6373.94,948.12,Short,
SPY Jul 17 '20 $305 Put,50,07/13/2020,0.45,2275.82,S,07/14/2020,1.28,6373.94,4098.12,Short,
SPY Jul 17 '20 $305 Put,50,07/14/2020,0.65,3275.82,OX,07/18/2020,0.00,0.00,-3275.82,Short,
SPY Jul 17 '20 $305 Put,25,07/14/2020,0.57,1437.91,OX,07/18/2020,0.00,0.00,-1437.91,Short,
SPY Jul 17 '20 $305 Put,25,07/14/2020,0.59,1487.91,OX,07/18/2020,0.00,0.00,-1487.91,Short,
SPY Jul 17 '20 $310 Put,20,07/13/2020,0.89,1790.33,S,07/13/2020,2.12,4229.54,2439.21,Short,
SPY Jul 17 '20 $310 Put,30,07/13/2020,0.79,2385.49,S,07/13/2020,2.12,6344.31,3958.82,Short,
SPY Jul 17 '20 $310 Put,20,07/13/2020,0.66,1330.33,S,07/13/2020,2.12,4229.54,2899.21,Short,
SPY Jul 17 '20 $315 Put,25,07/15/2020,0.78,1962.91,S,07/16/2020,0.67,1662.00,-300.91,Short,
SPY Jul 17 '20 $315 Put,3,07/15/2020,0.78,235.55,S,07/16/2020,0.67,199.44,-36.11,Short,
SPY Jul 17 '20 $315 Put,22,07/15/2020,0.78,1727.36,S,07/16/2020,0.67,1462.56,-264.80,Short,
SPY Jul 17 '20 $315 Put,1,07/16/2020,0.81,81.52,S,07/16/2020,0.40,39.48,-42.04,Short,
SPY Jul 17 '20 $315 Put,24,07/16/2020,0.81,1956.39,S,07/16/2020,0.40,947.54,-1008.86,Short,
SPY Jul 17 '20 $315 Put,25,07/16/2020,0.72,1812.91,S,07/16/2020,0.54,1337.01,-475.90,Short,
SPY Jul 17 '20 $315 Put,25,07/16/2020,0.64,1612.91,OX,07/18/2020,0.00,0.00,-1612.91,Short,
SPY Jul 17 '20 $315 Put,25,07/16/2020,0.38,962.91,OX,07/18/2020,0.00,0.00,-962.91,Short,
SPY Jul 17 '20 $315 Put,25,07/16/2020,0.30,762.91,OX,07/18/2020,0.00,0.00,-762.91,Short,
SPY Jul 22 '20 $325 Call,15,07/20/2020,0.75,1132.75,S,07/20/2020,1.13,1687.19,554.44,Short,
SPY Jul 22 '20 $325 Call,15,07/20/2020,0.75,1132.75,S,07/20/2020,1.27,1897.18,764.44,Short,
SPY Jul 22 '20 $326 Call,10,07/20/2020,1.35,1355.16,S,07/20/2020,1.39,1384.79,29.62,Short,
SPY Jul 22 '20 $326 Call,10,07/20/2020,1.35,1355.16,S,07/20/2020,1.27,1264.79,-90.38,Short,
SPY Jul 24 '20 $310 Put,30,07/20/2020,0.57,1725.49,OX,07/25/2020,0.00,0.00,-1725.49,Short,
SPY Jul 24 '20 $320 Put,25,07/21/2020,0.93,2337.91,S,07/21/2020,0.90,2236.99,-100.92,Short,
SPY Jul 24 '20 $320 Put,5,07/21/2020,0.93,467.58,S,07/21/2020,0.90,447.40,-20.18,Short,
SPY Jul 27 '20 $329 Call,30,07/23/2020,0.36,1095.49,S,07/23/2020,0.36,1064.42,-31.07,Short,
SPY Jul 31 '20 $315 Put,15,07/28/2020,0.62,937.75,S,07/28/2020,0.95,1417.19,479.45,Short,
SPY Jul 31 '20 $315 Put,15,07/30/2020,0.64,967.75,S,07/30/2020,0.89,1327.19,359.45,Short,
SPY Jul 31 '20 $315 Put,15,07/28/2020,0.62,937.75,S,07/30/2020,0.89,1327.19,389.45,Short,
SPY Jul 31 '20 $315 Put,15,07/30/2020,0.99,1492.75,S,07/30/2020,0.65,967.20,-525.54,Short,
SPY Jul 31 '20 $315 Put,15,07/30/2020,0.84,1267.75,S,07/30/2020,0.65,967.20,-300.54,Short,
SPY Jul 31 '20 $315 Put,100,07/30/2020,0.19,1951.64,OX,08/01/2020,0.00,0.00,-1951.64,Short,
SPY Sep 09 '20 $345 Call,25,09/09/2020,0.03,87.85,S,09/09/2020,0.15,362.09,274.25,Short,
SPY Sep 09 '20 $345 Call,22,09/08/2020,0.31,693.31,S,09/09/2020,0.15,318.64,-374.66,Short,
SPY Sep 09 '20 $345 Call,3,09/08/2020,0.31,94.54,S,09/09/2020,0.15,43.45,-51.09,Short,
SPY Sep 09 '20 $345 Call,50,09/08/2020,0.30,1525.70,S,09/09/2020,0.15,724.19,-801.51,Short,
SPY Sep 09 '20 $345 Call,75,09/09/2020,0.03,263.54,OX,09/10/2020,0.00,0.00,-263.54,Short,
SPY Sep 30 '20 $336 Call,10,09/29/2020,0.78,785.14,S,09/29/2020,0.78,774.82,-10.32,Short,
SPY Sep 30 '20 $336 Call,5,09/29/2020,0.77,387.57,S,09/29/2020,0.78,387.41,-0.16,Short,
SPY Sep 30 '20 $336 Call,5,09/29/2020,0.77,387.57,S,09/29/2020,0.78,387.41,-0.16,Short,
SPY Sep 30 '20 $330 Put,25,09/30/2020,0.30,762.85,OX,10/01/2020,0.00,0.00,-762.85,Short,
SPY Oct 23 '20 $348 Call,1,10/22/2020,0.33,33.51,OX,10/25/2020,0.00,0.00,-33.51,Short,
SPY Oct 26 '20 $350 Call,30,10/22/2020,0.49,1485.42,S,10/22/2020,0.68,2024.48,539.06,Short,
SPY Nov 06 '20 $350 Call,50,10/28/2020,1.77,8875.70,S,10/28/2020,0.90,4474.11,-4401.59,Short,
SQ Apr 17 '20 $50 Call,2,03/24/2020,2.70,541.03,S,03/24/2020,3.25,648.95,107.92,Short,
SQ Apr 17 '20 $50 Call,2,03/24/2020,2.70,541.03,S,03/24/2020,3.25,648.95,107.92,Short,
SQ Apr 17 '20 $50 Call,9,03/24/2020,2.70,2434.65,S,03/24/2020,3.25,2920.27,485.62,Short,
SQ Apr 17 '20 $50 Call,4,03/24/2020,2.70,1082.07,S,03/24/2020,3.25,1297.90,215.83,Short,
SQ Apr 17 '20 $50 Call,6,03/24/2020,2.70,1623.10,S,03/24/2020,3.25,1946.85,323.75,Short,
SQ Apr 17 '20 $50 Call,1,03/24/2020,2.70,270.52,S,03/24/2020,3.25,324.47,53.96,Short,
SQ Apr 17 '20 $50 Call,6,03/24/2020,2.70,1623.10,S,03/24/2020,3.25,1946.85,323.75,Short,
SQ Apr 17 '20 $34 Put,50,03/24/2020,0.74,3725.82,S,03/24/2020,1.00,4973.97,1248.15,Short,
SQ May 01 '20 $55 Put,30,04/21/2020,1.49,4485.49,S,04/21/2020,2.48,7424.28,2938.79,Short,
SQ May 01 '20 $55 Put,30,04/21/2020,2.31,6945.49,OX,05/02/2020,0.00,0.00,-6945.49,Short,
SQ May 01 '20 $55 Put,20,04/23/2020,0.80,1610.33,OX,05/02/2020,0.00,0.00,-1610.33,Short,
SQQQ May 15 '20 $14 Call,50,04/16/2020,1.54,7725.82,S,04/21/2020,2.35,11723.82,3998.00,Short,
SQQQ May 15 '20 $15 Call,50,04/21/2020,1.95,9775.82,OX,05/16/2020,0.00,0.00,-9775.82,Short,
SQQQ May 15 '20 $15 Call,20,04/24/2020,0.80,1610.33,OX,05/16/2020,0.00,0.00,-1610.33,Short,
SQQQ,1000,04/16/2020,13.02,13017.50,S,04/21/2020,14.53,14531.85,1514.35,Short,
SQQQ,2000,09/30/2020,23.45,46900.00,S,09/30/2020,23.61,47218.71,318.71,Short,
TLRY Jul 17 '20 $11 Call,37,06/11/2020,0.46,1721.11,OX,07/18/2020,0.00,0.00,-1721.11,Short,
TLRY Jul 17 '20 $11 Call,3,06/11/2020,0.47,142.55,OX,07/18/2020,0.00,0.00,-142.55,Short,
TLRY Jul 17 '20 $11 Call,15,06/23/2020,0.30,457.75,OX,07/18/2020,0.00,0.00,-457.75,Short,
TLRY Jul 17 '20 $11 Call,15,06/23/2020,0.33,502.75,OX,07/18/2020,0.00,0.00,-502.75,Short,
TLRY Jul 17 '20 $11 Call,70,07/06/2020,0.08,596.15,OX,07/18/2020,0.00,0.00,-596.15,Short,
TLRY Aug 07 '20 $8 Call,40,08/03/2020,0.16,660.66,S,08/04/2020,0.39,1539.33,878.67,Short,
TLRY Aug 07 '20 $8 Call,20,08/03/2020,0.16,330.33,S,08/04/2020,0.74,1469.65,1139.32,Short,
TLRY Aug 07 '20 $8 Call,20,08/03/2020,0.16,330.33,S,08/04/2020,0.78,1549.65,1219.32,Short,
TLRY Aug 14 '20 $8.50 Call,20,08/04/2020,1.05,2110.28,OX,08/15/2020,0.00,0.00,-2110.28,Short,
TLRY Sep 18 '20 $12.50 Call,99,06/01/2020,0.70,6981.12,S,06/01/2020,0.73,7175.52,194.40,Short,
TLRY Sep 18 '20 $12.50 Call,1,06/01/2020,0.70,70.52,S,06/01/2020,0.73,72.48,1.96,Short,
TLRY,4000,06/08/2020,10.60,42400.00,S,06/11/2020,8.50,33998.72,-8401.28,Short,
TME Jul 17 '20 $15 Call,32,06/30/2020,0.14,464.52,S,07/06/2020,0.86,2735.35,2270.83,Short,
TME Jul 17 '20 $15 Call,68,06/30/2020,0.15,1055.12,S,07/06/2020,0.86,5812.62,4757.50,Short,
TME Jul 17 '20 $16 Call,6,07/06/2020,0.32,195.10,S,07/06/2020,0.42,248.88,53.79,Short,
TME Jul 17 '20 $16 Call,56,06/22/2020,0.14,812.92,S,07/06/2020,0.42,2322.92,1510.00,Short,
TME Jul 17 '20 $16 Call,44,06/22/2020,0.15,682.72,S,07/06/2020,0.42,1825.15,1142.43,Short,
TME Jul 17 '20 $16 Call,50,06/22/2020,0.15,775.82,S,07/06/2020,0.42,2074.03,1298.21,Short,
TME Jul 17 '20 $16 Call,2,06/22/2020,0.07,15.03,S,07/06/2020,0.42,82.96,67.93,Short,
TME Jul 17 '20 $16 Call,9,07/06/2020,0.31,283.65,S,07/06/2020,0.42,373.33,89.68,Short,
TME Jul 17 '20 $16 Call,10,07/06/2020,0.32,325.16,S,07/06/2020,0.42,414.81,89.64,Short,
